debugj3KC6:debugnFtHi,17,1554065095668,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1000, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,18,1554065305472,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,19,1554065306613,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1139, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,20,1554065447772,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,21,1554065449999,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2225, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,22,1554065612301,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,23,1554065614413,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2110, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,24,1554065689773,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,25,1554065691655,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1879, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,26,1554065830120,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,27,1554065831321,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1198, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,28,1554065861918,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,29,1554065864165,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2245, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,30,1554065993496,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""], ""action"": ""Begin""}"
debugj3KC6:debugnFtHi,31,1554065995135,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1637, ""action"": ""FinishInstructions"", ""template"": ""flankerInstructions/instruct-1.html""}"
